compid;composito;holeid;midx;midy;midz;SampleID;Campana;Starkey_min;BWI_kwh_tc;BWI_kwh_tm;Ai_;Rec_Cut_pct;Rec_As_pct;Rec_Ag_pct;Rec_Zn_pct;Rec_Peso_pct;VelSed_CF12_mh;pct_Sol_FinalesCF;VelSed_SFLO_mh;Sol_FinalesSF_pct;YS54pct_pa;YS57pct_pa;YS60pct_pa;pH_Natural;Lito;Alte;PISO;UGE;IND88;UGM_Starkey;UGM_Wi;UGM_Rec_Cu;UGM_Rec_As;UGM_Rec_Ag;UGM_Rec_Zn;UGM_VelSed;UGM_YS;k Cu Klimpel;k Ag Klimpel;k Cu GZ;k Ag GZ;RecMasica CF_12 Min;RecMasica TF_12 min
compid;PGD-082;MHDD0098;8977381;25027862;2148650;MGM-17990;PGD2016;38.5;13;14.3;-99;86.3;86.6;81.2;78.1;31.65;28;59.82;0.62;58.12;3.56;6.04;7.47;-99;Granodiorita;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;-99;-99;0.4;-99;33.37418187;31.65292809
compid;PGD-083;MHDD0098;8979462;25027805;2142229;MGM-17991;PGD2016;33.2;12.7;14;-99;95.8;96;67;88.1;16.88;27.6;58.75;0.5;57.92;2.13;3.7;6.15;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.8;-99;17.70947643;16.87772783
compid;PGD-084;MHDD0098;8994560;25027459;2095089;MGM-17992;PGD2016;28.3;11.2;12.4;-99;97;98.6;94.1;97.3;39.17;28.7;61.96;1,440;60.14;0.79;2.34;3.57;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.5;-99;40.08639869;39.16864212
compid;PGD-085;MHDD0098;8996819;25027401;2087938;MGM-17993;PGD2016;24.7;13.3;14.6;-99;89;93;77.7;77;15.73;27.2;57.14;0.32;56.35;3.18;5.64;7.37;-99;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;-99;-99;0.6;-99;16.55717016;15.72739677
compid;PGD-086;MHDD0098;8999745;25027319;2078638;MGM-17994;PGD2016;25.7;12.7;14;-99;92.6;90.5;87.1;83.6;18.75;26.6;56.85;0.29;53.86;16.43;22.61;40.36;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.4;-99;18.35725485;18.74766355
compid;PGD-087;MHDD0077;8862692;25345332;2109206;MGM-17995;PGD2016;26.1;11.1;12.3;-99;90;90.6;80.2;85.9;34.33;23.8;55.93;0.26;48.62;6.22;20.39;36.76;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.3;-99;34.92310415;34.33208255
compid;PGD-088;MHDD0068;8995628;24722623;2225551;MGM-17996;PGD2016;54.5;14.1;15.6;-99;95.6;96.7;91.9;75.1;21.23;5.9;46.65;0.08;31.68;4.82;5.48;19.66;-99;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;-99;-99;0.6;-99;22.44679862;21.23192488
compid;PGD-089;MHDD0038;9258725;24672100;2250794;MGM-17997;PGD2016;23.2;14.6;16.1;-99;93.6;82.5;85;77.1;18.49;5;47.89;0.06;28.94;8.29;20.96;42.61;-99;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;6;2;-99;-99;0.5;-99;16.2460831;18.4897902
compid;PGD-090;MHDD0038;9259663;24671944;2243354;MGM-17998;PGD2016;34;17.6;19.4;-99;88.3;79.3;85.5;60.6;15.16;7.5;45.95;0.1;35.27;9;13.1;20.71;-99;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;-99;-99;0.6;-99;15.13935199;15.15808559
compid;PGD-091;MHDD0038;9261099;24671739;2232955;MGM-17999;PGD2016;39.8;17;18.8;-99;92.2;84.1;76.6;82;13.83;22.2;56.84;0.23;41.14;9.61;14.54;19.71;-99;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;-99;-99;0.8;-99;13.53799139;13.832581
compid;PGD-092;MHDD0041;9140553;24929203;2194710;MGM-18000;PGD2016;38.4;13.9;15.3;-99;92.2;85.8;79.1;64.3;15.23;12.6;54.94;0.09;34.26;2.34;4.18;7.8;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;-99;-99;0.6;-99;15.32675042;15.23271028
compid;PGD-093;MHDD0041;9142842;24929076;2186785;MGM-18001;PGD2016;35.9;14.3;15.7;-99;95.1;92;93;75.5;19.83;24.7;52.72;0.16;43.26;10.42;15.01;25.11;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.6;-99;20.08850545;19.83457944
compid;PGD-094;MHDD0089;9203259;25057208;2178163;MGM-18002;PGD2016;15.4;12.8;14.2;-99;91.8;92.9;89.5;86.5;9.17;25.8;54.59;0.21;48.74;10.94;19.98;20.16;-99;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;-99;-99;0.6;-99;8.493344109;9.168224299
compid;PGD-095;MHDD0041;9121531;24929888;2259470;MGM-18003;PGD2016;46.9;16.7;18.4;-99;87.1;34.2;87.9;71.1;15.64;25.3;55.05;0.99;50.32;4.32;4.37;8.87;-99;Granodiorita;Argilica;AAS;BHX;0;5;5;5;3;3;3;23;4;-99;-99;0.3;-99;15.42850218;15.6411215
compid;PGD-096;MHDD0064;9103824;25036173;2195874;MGM-18004;PGD2016;25.8;14.4;15.8;-99;93.8;93.1;83.6;51.5;18.76;6.4;45.77;0.24;42.9;10.09;21.07;31.51;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.5;-99;16.83355533;18.76448598
compid;PGD-097;MHDD0064;9106034;25036209;2188707;MGM-18005;PGD2016;30.1;13.1;14.5;-99;91.6;90.7;71.9;52.5;17.86;24;50.08;0.38;51.98;7.8;8.83;21.66;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.4;-99;17.60952984;17.86168224
compid;PGD-098;MHDD0090;9176297;24988989;2113215;MGM-18006;PGD2016;39.7;14.9;16.4;-99;90.3;85;87.9;46.2;15.55;27.4;51.06;0.51;50.43;9.93;33.55;80.81;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.7;-99;15.27548787;15.55140187
compid;PGD-099;MHDD0090;9173130;24988889;2107256;MGM-18007;PGD2016;27.9;13.8;15.2;-99;80.9;81.6;78.6;74.4;42.97;28.8;63.74;0.76;55.15;2.93;3;7.97;-99;Granodiorita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;-99;-99;0.3;-99;40.74570614;42.96542056
compid;PGD-100;MHDD0090;9168907;24988761;2099308;MGM-18008;PGD2016;44.6;14;15.5;-99;86.4;85.3;81.3;68.7;24.7;28.9;59.88;0.89;58.18;0.18;2.81;4.61;-99;Granodiorita;Argilica Avanzada;AAS;C5;0;5;5;5;3;3;3;23;5;-99;-99;0.2;-99;21.27127081;24.6953271
compid;PGD-101;MHDD0090;9163312;24988568;2088695;MGM-18009;PGD2016;45.8;14;15.5;-99;93.5;94.1;92.3;73.8;16.5;27.6;59.22;0.48;53.78;2.5;6.96;8.88;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.6;-99;16.79020602;16.50373832
compid;PGD-102;MHDD0090;9157046;24988294;2076740;MGM-18010;PGD2016;10.5;8.6;9.5;-99;94.6;94.5;83.8;70.5;20.25;11.5;50.7;0.13;38.35;14.89;30.13;76.6;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;-99;-99;0.6;-99;20.66512521;20.25420561
compid;PGD-103;MHDD0064;9146339;25037852;2051265;MGM-18011;PGD2016;6.3;8.6;9.5;-99;80.2;59.6;80;51.1;15.16;2.3;40.44;0.07;28.59;13.87;33.86;67.99;-99;Granodiorita;Filica;BAS;C5;0;3;3;5;4;5;2;4;3;-99;-99;0.3;-99;16.02742661;15.15700935
compid;PGD-104;MHDD0060;9013658;24987617;2015263;MGM-18012;PGD2016;45.3;13;14.4;-99;91.6;95.4;61.7;81.2;12.13;27.4;54.96;0.23;52.16;4.24;10.77;17.25;-99;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;6;2;-99;-99;0.4;-99;13.29326564;12.1271028
compid;PGD-105;MHDD0050;8905949;24499145;2254946;MGM-18013;PGD2016;65.4;14.4;15.9;-99;94.2;84.8;88.8;83.9;12.85;24.8;55.94;0.18;43.47;4.38;8.21;14.5;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.4;-99;10.61583142;12.84672897
compid;PGD-106;MHDD0041;9178667;24927604;2058970;MGM-18014;PGD2016;36.7;13.6;15;-99;91.9;90.3;85.1;57.7;13.55;12.8;51.33;0.37;48.3;7.66;10.85;29.35;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;1;-99;12.60303829;13.55327103
compid;PGD-107;MHDD0039;9045138;24920365;1986219;MGM-18015;PGD2016;23.1;13.6;15;-99;95.2;93.5;75;63.7;16.39;23.5;62.26;0.17;45.11;7.51;9.54;12.81;-99;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;-99;-99;0.7;-99;15.89114234;16.39252336
compid;PGD-108;MHDD0092;9241984;24748101;2079689;MGM-18016;PGD2016;17.8;13.3;14.6;-99;96.6;80.7;85.8;96.7;20.09;4.9;44.75;0.04;21.78;11.85;15.85;27.22;-99;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;-99;-99;0.5;-99;18.1941983;20.08784636
compid;PGD-109;MHDD0092;9243627;24748046;2072371;MGM-18017;PGD2016;11.7;11.6;12.7;-99;96.3;84.6;89.9;89.4;17.41;3.5;47.92;0.05;22.44;20.74;44.33;78.53;-99;Andesita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;6;6;-99;-99;0.5;-99;18.23233216;17.40783008
compid;PGD-110;MHDD0092;9245104;24747997;2065785;MGM-18018;PGD2016;19.5;10.2;11.2;-99;82.9;90.9;75.6;91.5;25.95;25.6;58.43;0.38;53.82;1.52;2.5;6.36;-99;Granodiorita;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;-99;-99;0.3;-99;28.00200831;25.94672897
compid;PGD-111;MHDD0092;9246908;24747937;2057735;MGM-18019;PGD2016;18.8;12.1;13.4;-99;93.9;97.2;89.8;90.5;14.95;12.5;50.89;0.11;34.57;9.55;18.67;33.03;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.5;-99;16.06102893;14.95088647
compid;PGD-112;MHDD0062;8978230;25011096;2003831;MGM-18020;PGD2016;18.6;12.8;14.1;-99;93;96;59.1;96.4;17.8;12.1;57.95;0.15;43.26;7;11.88;22.04;-99;Granodiorita;Argilica Avanzada;BAS;C1;1;4;4;4;4;6;2;5;6;-99;-99;0.7;-99;18.90449673;17.7953271
compid;PGD-113;MHDD0062;8987316;25011025;1978406;MGM-18021;PGD2016;23.9;13.3;14.6;-99;93.1;94.6;70.7;76.2;17.11;13;56.35;0.15;41.93;4.01;11.51;38.81;-99;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;-99;-99;0.4;-99;16.2858473;17.10905081
compid;PGD-114;MHDD0052;9273229;24599172;2164720;MGM-18022;PGD2016;29.9;12.7;14;-99;94.9;97.3;92.9;91.9;18.94;3.7;52.74;0.09;34.37;10.48;43.87;109.6;-99;Andesita;Filica;BAS;C1;1;3;3;4;4;6;2;4;2;-99;-99;0.8;-99;18.24280196;18.94468276
compid;PGD-115;MHDD0051;9222657;24498078;2152987;MGM-18023;PGD2016;21.7;11.5;12.7;-99;93.3;95.5;89.8;87.4;24;0.6;37.3;0.04;23.3;33.41;47.77;141.3;-99;CB_Rojo;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;-99;-99;0.5;-99;24.40652058;23.99928971
compid;PGD-116;MHDD0039;9011445;24924547;2106778;MGM-18024;PGD2016;36.3;13.2;14.5;-99;96.4;96.8;93.2;89.7;36.51;28.2;52.12;0.33;51.47;5.21;11.29;14.93;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.6;-99;38.5806151;36.50765628
compid;PGD-117;MHDD0039;9013520;24924314;2099575;MGM-18025;PGD2016;32.7;12;13.3;-99;95.6;97;89.9;86;34.89;29.4;61.64;0.66;62.11;3.52;3.54;7.6;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.4;-99;33.59562538;34.89324635
compid;PGD-118;MHDD0039;9016409;24923973;2089486;MGM-18026;PGD2016;44.1;13;14.3;-99;92;94.6;59.2;73.2;15.92;27.8;63.17;0.4;53.3;1.99;5.22;5.43;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.7;-99;16.75148155;15.91682243
compid;PGD-119;MHDD0039;9020099;24923517;2076508;MGM-18027;PGD2016;17.8;11.9;13.2;-99;93.9;94.8;78.8;87.6;20.97;26.8;60.19;0.4;54.57;2.24;3.32;8.7;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.7;-99;21.47020605;20.96974682
compid;PGD-120;MHDD0057;9223311;24548164;2110123;MGM-18028;PGD2016;25.2;12.9;14.2;-99;95.2;96.4;89.7;85;16.08;5.5;47.89;0.06;28.94;11.73;24.06;67.29;-99;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;-99;-99;0.9;-99;17.22324432;16.07633502
compid;PGD-121;MHDD0053;9155822;24601006;2080496;MGM-18029;PGD2016;20.8;12.5;13.7;-99;95.6;97.3;90.3;92.5;22.07;9.4;53.86;0.1;35.29;32.58;45.35;100.4;-99;Granodiorita;Argilica Avanzada;AAS;C1;1;4;4;4;3;4;3;5;6;-99;-99;0.4;-99;21.54848922;22.07403808
compid;PGD-122;MHDD0052;9291440;24599253;2071231;MGM-18030;PGD2016;32.1;14.1;15.6;-99;94.4;94;91.8;89;16.31;10.9;57.37;0.11;33.74;5.14;10.63;18.07;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.9;-99;15.78118594;16.31462858
compid;PGD-123;MHDD0052;9293439;24599206;2060923;MGM-18031;PGD2016;12.5;12;13.2;-99;90.7;96.1;87.3;86.6;22.06;1.5;39.46;0.05;23.03;54.82;69.59;105.4;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.4;-99;20.78916482;22.06469219
compid;PGD-124;MHDD0092;9257058;24747609;2012358;MGM-18032;PGD2016;25;12.9;14.3;-99;96;96.6;93.9;93.5;20.82;24.7;57.22;0.55;54.92;3.43;3.52;4.07;-99;Andesita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;6;5;-99;-99;0.6;-99;19.86239766;20.81682243
compid;PGD-125;MHDD0074;9088028;24751028;2027169;MGM-18033;PGD2016;29.2;11.5;12.7;-99;95.6;96.7;87.8;91.8;15.63;29.8;58.07;0.46;54.23;2.56;7.2;12.99;-99;Granodiorita;Argilica Avanzada;AAS;C1;1;4;4;4;3;4;3;5;6;-99;-99;0.5;-99;16.02184247;15.63084112
compid;PGD-126;MHDD0069;9246084;24689794;2083892;MGM-18034;PGD2016;16.8;10.7;11.8;-99;94.2;98.1;88.5;95;20.54;3.7;40.33;0.11;30.78;55.21;78.93;113.6;-99;Andesita;Filica;AAS;C5;1;3;3;3;3;3;3;6;2;-99;-99;0.5;-99;20.61835606;20.53681267
compid;PGD-127;MHDD0075;9279564;24657817;2084130;MGM-18035;PGD2016;12.6;9.5;10.4;-99;95.8;96.7;90.5;93.2;15.84;3.9;46.26;0.09;33.7;29.68;54.71;81.76;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.7;-99;15.7177929;15.83570861
compid;PGD-128;MHDD0052;9296299;24599090;2046199;MGM-18036;PGD2016;13.3;11.8;13;-99;95;95.5;91.7;92.1;17.82;2.3;38.35;0.07;28.88;10.42;22.69;30.65;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.4;-99;16.9323339;17.82242991
compid;PGD-129;MHDD0053;9118757;24599750;2221184;MGM-18037;PGD2016;26.2;11.8;13.1;-99;97.9;98.4;95.6;97.5;25.73;7.4;60.19;0.11;33.15;3.33;7.95;21.93;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.5;-99;25.29436442;25.72827783
compid;PGD-130;MHDD0052;9253243;24600140;2259374;MGM-18038;PGD2016;22.4;14.6;16.1;-99;85;70.3;81;79.7;20.72;2.5;37.23;0.06;25.28;11.41;27.59;40.73;-99;Andesita;Argilica;AAS;C5;0;5;5;5;3;3;3;6;5;-99;-99;0.3;-99;23.68123499;20.72002
compid;PGD-131;MHDD0073;9292137;24692097;2127878;MGM-18039;PGD2016;18.1;11.5;12.7;-99;94.1;82.9;70.4;48.6;12.71;6.6;53.19;0.08;32.25;9.04;27.03;54.1;-99;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;-99;-99;0.6;-99;12.80613147;12.71435914
compid;PGD-132;MHDD0088;9100829;24648102;2247030;MGM-18040;PGD2016;66.9;16;17.6;-99;84.5;68;85.8;54;10.11;13.2;53.83;0.18;48.14;1.14;4.03;11.88;-99;Andesita;Argilica Avanzada;AAS;C1;0;4;4;5;3;4;3;6;6;-99;-99;0.7;-99;10.50159369;10.11046935
compid;PGD-133;MHDD0092;9205874;24749214;2236839;MGM-18041;PGD2016;32;13.4;14.7;-99;81.5;84.1;76.6;82;10.99;4.5;53.01;0.08;32.18;4.68;10.29;22.81;-99;Andesita;Filica;BAS;C5;0;3;3;5;4;5;2;4;2;-99;-99;0.5;-99;11.00983917;10.99065421
compid;PGD-134;MHDD0041;9199970;24926522;1980571;MGM-18042;PGD2016;13.1;12.6;13.9;-99;94.5;94.1;86.1;85.7;12.61;25.2;55.15;0.23;45.37;5.41;11.16;26.41;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.9;-99;13.28635334;12.60829338
compid;PGD-135;MHDD0064;9140425;25037614;2072194;MGM-18043;PGD2016;14.8;13.7;15.2;-99;95.8;90.9;85.9;90.5;14.24;27;60.66;0.24;44.5;4.02;7.35;10.49;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;-99;-99;0.7;-99;14.03572392;14.23524794
compid;PGD-136;MHDD0104;9081760;24991506;2139485;MGM-18044;PGD2016;36.8;12.4;13.7;-99;94.1;91.5;80;87.9;18.18;25.1;54.86;0.67;52.07;9.99;11.22;141.7;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;-99;-99;0.5;-99;16.86983001;18.17757009
compid;PGD-137;MHDD0091;9172603;24951659;2174974;MGM-18045;PGD2016;22.5;12.8;14.2;-99;94.6;90.4;79;83.9;20.38;7;50.61;0.17;45.05;7.34;10.59;32.35;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.5;-99;20.66769408;20.37680834
compid;PGD-138;MHDD0104;9087496;24991281;2126442;MGM-18046;PGD2016;27.8;11.8;13.1;-99;95.6;75;84.2;81.8;20.45;27;56.07;1,030;56.07;0.13;1.99;4.99;-99;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;-99;-99;0.7;-99;20.90451516;20.45277778
compid;PGD-139;MHDD0097;9042790;24989050;2050170;MGM-18047;PGD2016;9.1;9.1;10;-99;94.2;94.9;81.3;92.4;19.78;6.8;47.74;0.21;40.64;44.84;63.6;108.7;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.6;-99;20.05578282;19.78354736
compid;PGD-140;MHDD0064;9126590;25037138;2120497;MGM-18048;PGD2016;32.7;12.1;13.4;-99;94.9;95.4;92.8;82.7;19.08;12.3;58.07;0.26;47.89;5.21;8.97;17.84;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.6;-99;17.01783573;19.07703522
compid;PGD-141;MHDD0043;8988254;24967850;1983475;MGM-18049;PGD2016;19.7;12;13.3;-99;84.5;89.4;67.6;73.3;17.83;23.3;60.05;0.36;56.33;1.74;2.16;4.76;-99;Granodiorita;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;-99;-99;0.2;-99;19.85637943;17.82870388
compid;PGD-142;MHDD0043;8990141;24967412;1976230;MGM-18050;PGD2016;27.9;12.8;14.1;-99;84.5;87.4;60.6;69.4;12.94;25.3;60.09;0.33;55.23;2.07;2.78;6.11;-99;Granodiorita;Argilica Avanzada;AAS;BHX;0;5;5;5;3;3;3;23;4;-99;-99;0.2;-99;11.63457789;12.93539313
compid;PGD-143;MHDD0104;9069038;24992030;2168297;MGM-18051;PGD2016;30.7;12.4;13.6;-99;91;95.5;70;78;16.69;25.9;58.91;0.31;54.23;3.33;6.09;14.05;-99;Granodiorita;Argilica Avanzada;BAS;C5;1;5;5;4;4;5;2;5;6;-99;-99;0.4;-99;14.06360031;16.694703
compid;PGD-144;MHDD0068;9033123;24717681;2069572;MGM-18052;PGD2016;18.5;12.4;13.7;-99;91.2;97.1;75.7;92.1;15.22;12.9;51.5;0.18;45.24;4.6;8.54;13.18;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;0.8;-99;14.38747365;15.22112976
compid;PGD-145;MHDD0038;9276948;24671195;2108718;MGM-18053;PGD2016;13;9.3;10.2;-99;95.2;98.9;86.5;87.9;20.77;4.5;44.21;0.07;31.23;11.56;33.12;84.4;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.9;-99;18.16193375;20.77102804
compid;PGD-146;MHDD0038;9282756;24670670;2063343;MGM-18054;PGD2016;7.4;9.7;10.7;-99;94.5;97.9;87.6;87.6;18.59;1.9;38.09;0.07;27.12;19.36;23.32;55.7;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.6;-99;17.72492186;18.58785047
compid;PGD-147;MHDD0036;9205895;24623910;2071022;MGM-18055;PGD2016;13.9;11.2;12.4;-99;97.3;97.1;95.5;97.5;25.57;3.4;43.77;0.07;29.55;62.86;125.4;130;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.5;-99;25.87849024;25.56870222
compid;PGD-148;MHDD0036;9196447;24623943;2119610;MGM-18056;PGD2016;56.6;13.7;15.1;-99;97.3;92.2;91.3;94.7;20.78;27.6;54;0.87;54;3.13;4.4;13.22;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;-99;-99;1.2;-99;20.05241246;20.77718173
compid;PGD-149;MHDD0035;9294679;24623775;2082740;MGM-18057;PGD2016;9.1;9.5;10.5;-99;89.5;80.5;88.3;88.1;30.63;2.4;38.59;0.06;25.26;29.85;53.5;83.66;-99;Granodiorita;Filica;AAS;BHX;1;3;3;3;3;3;3;23;3;-99;-99;0.2;-99;31.04152866;30.62681657
compid;PGD-150;MHDD0069;9270947;24689553;2023566;MGM-18058;PGD2016;38;14.5;16;-99;97.4;87.2;94;94.7;18.04;27;55.02;0.8;54.29;5.36;8.89;15.39;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;-99;-99;0.9;-99;18.86158955;18.04299065
compid;PGD19_LAB_001;MHDD0261A;8746621;24368851;2122416;MGM-52593;PGD2019;37.5;13.9;15.3;-99;91.5;92.6;83;90.1;24.49;24;64;0.18;54.61;3.7;7.78;13.76;-99;Brecha Hidrotermal;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;0.766090024;-99;0.33366295;0.28687249;24.38983602;24.48981481
compid;PGD19_LAB_002;MHDD0309;8922347;24267605;2188393;MGM-52594;PGD2019;29.1;12.9;14.2;-99;98.1;96.1;78.2;58.7;24.03;10.3;50.03;0.07;40.6;16.62;19.67;21.97;-99;Granodiorita;Filica;AAS;C5;1;3;3;3;3;3;3;23;3;1.38999268;-99;0.506111233;0.38035157;24.03978435;24.03333333
compid;PGD19_LAB_003;MHDD0309;8987018;24265970;2100986;MGM-52595;PGD2019;20.7;12.3;13.6;-99;97.8;98.2;87.1;68.8;18.68;22.8;59.36;0.17;49.95;5.99;6.48;7.21;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.321179032;-99;0.482809264;0.42253468;18.96174863;18.67592593
compid;PGD19_LAB_004;MHDD0309;8997787;24265345;2086576;MGM-52596;PGD2019;29.9;13.4;14.8;-99;96.6;95.8;83.6;57.6;14.5;22.7;60;0.17;48.61;1.82;7.03;14.9;-99;Granodiorita;Argilica Avanzada;AAS;C5;1;5;5;3;3;3;3;23;5;1.30817193;-99;0.514238347;0.42655719;12.90086043;14.4962963
compid;PGD19_LAB_005;MHDD0304;9094193;25953193;2027487;MGM-52597;PGD2019;12.1;12.4;13.6;-99;85.5;31.1;79.5;74.8;8.83;16.9;60.23;0.12;44.04;1;2.22;6.63;-99;Andesita;Filica;BAS;C1;0;3;3;5;4;6;2;4;2;1.871025546;-99;0.71573547;0.51196297;8.711740861;8.834259259
compid;PGD19_LAB_006;MHDD0304;9080262;25953035;2007883;MGM-52598;PGD2019;10.4;12.8;14.1;-99;94.7;26;88.5;59.4;11.64;13.8;57.81;0.09;39.44;2.2;2.38;11.97;-99;Brecha Hidrotermal;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.946492234;-99;1.116469675;0.92121002;11.18218895;11.63888889
compid;PGD19_LAB_007;MHDD0304;9088545;25953129;2019539;MGM-52599;PGD2019;17.3;13.3;14.7;-99;93;41.3;82.3;77;9.55;14.2;56.97;0.12;44.57;3.03;10.47;13.26;-99;Andesita;Filica;BAS;C5;1;3;3;4;4;5;2;4;2;2.239876689;-99;0.862807941;0.68313343;8.579889897;9.553290083
compid;PGD19_LAB_008;MHDD0310;9183671;26372014;2227828;MGM-52600;PGD2019;10.4;13.1;14.5;-99;94.7;80.9;91.2;84.4;18.58;15.4;53.98;0.13;41.42;2.17;4.07;11.62;-99;Granodiorita;Argilica Avanzada;AAS;BHX;1;5;5;3;3;3;3;23;4;1.706676899;-99;0.643294002;0.47677527;19.96768322;18.5787037
compid;PGD19_LAB_009;MHDD0272;9008065;24776015;1961174;MGM-52601;PGD2019;17.9;13.5;14.8;-99;94.9;97.2;88.2;85.3;16.17;10.7;53.28;0.08;35.35;1.66;3.66;9.47;-99;Granodiorita;Filica;BAS;C5;1;3;3;4;4;5;2;4;3;2.850997177;-99;1.073436821;0.88205066;15.96787671;16.16574074
compid;PGD19_LAB_010;MHDD0264;8809566;24467487;2034566;MGM-52602;PGD2019;44.6;14.8;16.4;-99;95.8;93.7;82.3;89;13.15;11.3;54.61;0.08;36.9;2.71;6.18;21.54;-99;Granodiorita;Filica;BAS;C1;1;3;3;4;4;6;2;4;3;1.203148496;-99;0.81997218;0.42001084;13.47289268;13.14907407
